Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2018,4,18,78.521,78.783,78.350,78.490,86485,0.99938883,55.70749155,0.36529170
2018,4,17,78.831,78.937,78.468,78.538,84972,0.99605575,56.22512201,0.37621071
2018,4,16,79.020,79.108,78.652,78.849,88707,0.99923963,59.55443637,0.37978792
2018,4,13,79.099,79.602,78.830,78.909,101529,0.99700553,60.19295897,0.34716408
2018,4,12,78.536,79.181,78.488,79.146,115859,1.00727976,62.65697770,0.29436546
2018,4,11,78.827,79.048,78.518,78.574,112826,0.99556535,58.88507182,0.19856263
2018,4,10,77.963,79.132,77.896,78.924,138144,1.01215759,62.47026064,0.13163519
2018,4,9,77.828,78.394,77.690,77.976,111851,1.00264884,55.68413926,0.00866039
2018,4,6,78.119,78.255,77.607,77.770,170155,0.99610626,54.00602624,-0.05190250
2018,4,5,77.957,78.219,77.813,78.074,115098,1.00108990,56.96177282,-0.10747329
2018,4,4,77.325,78.060,77.111,77.989,138386,1.00850888,56.34139612,-0.20779130
2018,4,3,76.322,77.450,76.154,77.331,126872,1.01230511,51.29479783,-0.32415660
2018,4,2,76.857,76.988,76.206,76.391,81983,0.99406613,42.47394054,-0.40096967
2018,3,30,76.916,77.038,76.679,76.847,60891,0.99872636,46.24678875,-0.39746969
2018,3,29,76.998,77.059,76.572,76.945,90908,0.99903920,47.08137742,-0.43365017
2018,3,28,76.526,77.163,76.422,77.019,140389,1.00646856,47.68475818,-0.48350016
2018,3,27,76.904,77.073,76.430,76.524,119307,0.99494234,43.16011565,-0.54762868
2018,3,26,75.654,76.979,75.651,76.913,113130,1.01528612,46.06755682,-0.57111450
2018,3,23,75.904,76.416,75.531,75.755,199824,0.99752446,33.72684343,-0.63239108
2018,3,22,76.653,76.763,75.815,75.943,173632,0.99106071,34.93181250,-0.58349842
2018,3,21,76.410,76.842,75.955,76.628,106835,1.00287928,39.73489832,-0.53174818
2018,3,20,76.750,77.037,76.336,76.408,102058,0.99584240,37.15800391,-0.52770698
2018,3,19,76.524,76.999,76.069,76.727,96677,1.00372832,39.42796499,-0.49247321
2018,3,16,77.374,77.386,76.401,76.442,80750,0.98771207,36.19430014,-0.47281885
2018,3,15,77.666,77.762,77.096,77.393,94278,0.99613865,43.36800012,-0.41183720
2018,3,14,77.986,78.288,77.627,77.693,90866,0.99579600,46.04103194,-0.42484118
2018,3,13,77.637,78.615,77.551,78.021,99117,1.00510145,49.11437666,-0.46580492
2018,3,12,77.807,78.157,77.545,77.625,109486,0.99767370,44.99834565,-0.54471057
